Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Orioles,0.2699270205066345,12.586248492159228,55.55166867712103,0.7478482106956172,1.098954563731403
Athletics,0.26630692362598146,9.491077801570308,50.392814656197956,0.7299345705448489,1.5579110159409943
Giants,0.2572404028886355,9.484986697073357,45.728430254656026,0.7019498289623716,1.4554351957430633
Marlins,0.2677827359180688,13.408010241404536,58.93013899049012,0.751259326993416,1.731199707388442
Brewers,0.2635835047305635,16.650966680378446,62.51090086384204,0.7732486631016044,2.434389140271493
Royals,0.26030548506734336,11.569783330080032,52.274448565293774,0.7319627171579152,0.7051337107163771
Mets,0.2704305735230703,5.6739974126778785,37.63626563173782,0.7302794307891336,1.2170116429495474
Twins,0.2738417815877749,15.264070070816251,62.809914275065225,0.7735778978755126,2.0832277301528137
Red Sox,0.26775985959116255,18.318191203799298,71.00433615527565,0.8119756349370224,2.4661573404914305
Phillies,0.258275849127416,21.59260649277538,75.48601989116158,0.7812649652842935,3.2266091199099267
Reds,0.24988943709351874,10.662031845705314,41.09396725723256,0.7191982507288628,1.3817447858264182
Padres,0.24374928542262145,10.370763576970193,44.928542262147815,0.7020592078399347,1.4260922825643119
White Sox,0.26274439560439566,14.44923076923077,54.62197802197802,0.7442485714285713,1.014241758241758
Tigers,0.2625984057695957,15.729360409944961,57.99240842664642,0.7550523818561397,1.8674131713797681
Dodgers,0.2698757536999817,13.084962543394848,63.25196418783117,0.7554993604969852,2.3541933126256165
Rangers,0.2604130114264652,18.115739034279397,58.43420567637302,0.7660123479542941,1.5723553262071508
Cardinals,0.2601401656314701,12.239544513457558,50.94265010351967,0.7339896480331263,2.162919254658384
Braves,0.260702137655626,11.019497298567066,50.46276720695325,0.7358210007047213,1.64117923420249
Blue Jays,0.26456082648113016,18.287581699346404,65.09424414927261,0.7727044064937804,1.8109213577904282
Yankees,0.2854564542632827,22.028300164323536,75.963848822348,0.8419423041811209,3.2859046923498276
Astros,0.26203256092688776,12.90211745904914,54.69256891729924,0.725342588893328,1.6665801038753498
Cubs,0.2539308164047528,11.68225373706401,46.9877347642775,0.7380766577232657,1.2834802606362592
Rays,0.26201788375558865,16.698584202682564,62.98919523099851,0.7807298807749625,3.2308867362146048
Nationals,0.2538435114503816,14.246295464750785,53.22653794342165,0.7462198024247868,1.371261787157611
Rockies,0.26145968194574365,15.324789522918616,58.01010289990646,0.7832269410664172,1.6155098222637982
Pirates,0.24301599542987723,7.985432733504713,36.59211653813196,0.6881336760925448,0.9882033704655813
Diamondbacks,0.2519182279469165,13.651639344262295,49.20843091334895,0.7467265807962528,1.4591920374707257
Mariners,0.26912694775435375,14.243125572868928,51.99312557286893,0.7496519248395968,2.4132447296058666
Angels,0.2853365350409106,14.12700106723586,67.94379224475276,0.7906755602988261,2.7286730700818214
Indians,0.2616975438596492,10.463391812865497,51.94245614035088,0.7439536842105263,1.5230409356725145
