Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Devil Rays,0.25631178790534626,12.780674846625766,51.734881682734446,0.7239940841367223,0.4189088518843121
Mets,0.264920658366744,17.22599704579025,61.38404726735598,0.7851941337834987,2.366216501371597
Rockies,0.2993922571219869,13.359386413440468,75.05794984173363,0.8303128804480155,1.97981495008522
Astros,0.2803240213196104,18.927586840654293,64.69215217790847,0.8432108068369787,2.2299209704098515
Expos,0.2658459987905665,13.546865551300142,50.38580931263858,0.7501435194517233,1.0295101793993147
Yankees,0.2772703754578755,16.411630036630036,72.35393772893772,0.7989654304029304,2.0931089743589744
Diamondbacks,0.2689439864722046,14.762629465229338,56.54977805960685,0.7736246036778694,1.5777214119636442
Padres,0.25443514829570607,12.11044710048694,51.723107569721115,0.7314340416113325,1.637184594953519
Cardinals,0.26839083969465655,15.209541984732825,54.179580152671754,0.8008896946564884,2.2247900763358777
Dodgers,0.26052653399668324,17.437396351575455,63.12209784411277,0.7881880182421226,2.155679933665008
Athletics,0.2708067507418397,20.231268545994066,75.73386498516321,0.8177231083086051,2.0723850148367955
Brewers,0.24459996199163814,13.124097301406309,51.230140630938806,0.7203076776890915,0.9063283922462941
Mariners,0.27357116751269034,17.359390862944164,75.57482233502537,0.8157441624365483,2.843736040609137
Reds,0.27401425178147265,14.113420427553445,53.16409342834521,0.7903074030087096,1.975316706254948
Pirates,0.26714934516265304,12.446345585128855,54.06548373468526,0.7585887198986059,1.4821504013519227
Giants,0.2782603883142805,17.574124478316094,66.90655053529305,0.8316189439303213,2.760079840319361
Blue Jays,0.27430667658545654,22.94736842105263,72.73237864980473,0.8128469406732378,2.2666170727171284
Phillies,0.2612895414734673,12.346986089644513,52.723338485316845,0.7457838742916023,1.7377640391550744
Cubs,0.25828061224489784,12.867755102040816,51.776326530612245,0.7459322448979593,1.8000408163265311
Twins,0.2723737845196421,9.096266044340723,54.58848697005057,0.7488838973162193,0.6253986775573708
Angels,0.2836644712081295,23.93582988332706,81.75141136620249,0.832209070380128,3.3040647346631533
Marlins,0.2649183964183965,13.801994301994302,55.61151811151811,0.7486257631257631,1.5270044770044764
Tigers,0.2760710142028406,14.655731146229245,63.74374874974995,0.7808589717943588,1.9810562112422487
Indians,0.2907306049021812,18.186417809759387,76.30492466831572,0.8405354171351473,3.118956599955025
Rangers,0.28215709969788527,12.81852970795569,56.504733131923466,0.7965335347432025,0.7370191339375628
Red Sox,0.2721700621917221,13.402745013939525,58.97254986060476,0.7825365644434914,1.945228393737937
White Sox,0.28495911556111814,21.150187734668336,85.19753858990404,0.8246722987067169,2.356946182728411
Orioles,0.26063195973576603,12.422145328719724,55.69298521547657,0.7378345391632587,1.0614344133375275
Braves,0.2753748049921997,17.17843213728549,64.36680967238689,0.7853560842433697,2.7035296411856473
Royals,0.28869478554903005,13.736963872575192,71.54885210891618,0.7757209467876847,1.934988432105357
